,catid,ra_obj,dec_obj,r_petro,r_auto,z_spec,m_r,r_e,mu_within_1re,mu_1re,mu_2re,ellip,pa,g_i,mstar,r_on_rtwo,v_on_sigma,is_mem,surv_sami,bad_class
780,9388000139,336.8138733,-30.4002247,15.432955,15.252288,0.058309432,-21.864971,12.044449,21.832344,22.785034,24.465302,0.5366752,105.53956,1.3878813,11.059165,0.5693605,0.23111218,1,7,0
781,9388000142,336.8419189,-30.3792534,17.425667,17.428375,0.057591055,-19.68668,3.3009188,20.325632,21.211103,22.919645,0.80474293,50.94877,1.2758484,10.091671,0.5781859,-0.07743593,1,7,0
782,9388000146,337.2215271,-30.6757412,17.158176,17.052557,0.05716096,-20.063967,1.2038684,18.75056,19.975328,21.5791,0.5182011,71.01963,1.2920132,10.226681,0.590866,-0.2622654,1,7,0
783,9388000153,337.0885315,-30.7932644,17.507599,17.235523,0.0541991,-19.858488,3.881645,21.947079,22.717073,24.488087,0.22390978,120.40333,0.5845757,9.584008,0.60344034,-1.5371351,1,3,0
784,9388000156,336.9838257,-30.8220024,16.92594,16.85514,0.059278898,-20.243847,2.9430218,21.15421,21.827496,23.669973,0.1351756,78.40468,0.7958718,9.912398,0.62536114,0.64717215,1,3,0
785,9388000160,337.2571411,-30.6404457,16.89229,16.869585,0.054764174,-20.243677,2.931985,20.340313,21.24052,22.942429,0.55385494,34.6974,1.1630878,10.190783,0.6329513,-1.2936357,1,7,0
786,9388000190,336.8446045,-30.3156395,16.657854,16.653183,0.05769673,-20.448397,2.8498173,20.568232,21.057634,23.122883,0.36060825,95.56748,0.903059,10.094744,0.71920717,-0.032034505,1,8,0
787,9388000195,336.6381836,-30.5897827,16.127453,16.05445,0.058712106,-21.059603,4.627976,21.185804,22.572662,24.149004,0.06862417,74.261826,1.1251974,10.491165,0.7404074,0.40397182,1,7,0
788,9388000197,336.6618958,-30.6863289,16.554636,16.55035,0.059263952,-20.566349,4.705365,20.381405,21.144285,22.919865,0.7756596,61.27348,1.2643605,10.422635,0.7427329,0.64076084,1,7,0
789,9388000200,336.6470337,-30.6610126,17.201466,17.197258,0.060206037,-19.918259,1.1195574,19.27797,20.445583,22.061628,0.18189885,156.4036,1.1260986,10.028066,0.7519474,1.04471,1,7,0
790,9388000219,337.0762329,-30.2684536,14.280664,14.284997,0.053054854,-22.820215,6.122982,19.98998,20.780462,22.538845,0.2768215,34.0777,0.9866038,11.104336,0.8076473,-2.0306053,1,8,0
791,9388000243,336.9708862,-30.2257385,15.390933,15.405289,0.058294382,-21.710901,nan,nan,nan,nan,nan,nan,1.2271242,10.838442,0.88638574,0.22465017,1,7,1
792,9388000248,336.7014771,-30.8367252,16.898373,16.884012,0.058398634,-20.232437,2.7164006,20.494015,21.58959,23.22359,0.40947175,179.06361,1.2121145,10.227814,0.8942326,0.26941046,1,7,0
793,9388000253,337.3681335,-30.6941185,17.392586,17.404905,0.0552619,-19.707779,2.238488,20.027029,21.210646,22.823092,0.6342361,134.72232,1.1845112,10.012478,0.90454936,-1.0792657,1,7,0
794,9388000256,337.1757202,-30.2600555,15.75124,15.719666,0.058834825,-21.395628,4.379312,20.298328,21.880156,23.433887,0.35362366,111.2924,1.1876936,10.682936,0.90965694,0.45663923,1,7,0
795,9388000266,336.6344299,-30.3558254,18.32392,18.079435,0.057111982,-19.030632,2.192393,21.560122,22.76858,24.375692,0.19432433,123.516495,0.9402161,9.505051,0.93280137,-0.2833173,1,3,0
796,9388000269,336.7507324,-30.890913,16.106968,16.105524,0.056839556,-21.009575,3.356025,20.405832,21.8825,23.447285,0.21776253,102.99867,1.215972,10.547944,0.9396587,-0.4004343,1,7,0
797,9388000296,336.7592163,-30.9139957,16.993364,16.907131,0.056557987,-20.204247,4.2212744,21.47748,22.703434,24.306967,0.34272215,130.01001,1.083208,10.119308,0.9808379,-0.52151304,1,7,0
798,9388000297,337.4267273,-30.5834579,16.679636,16.673868,0.053846005,-20.419622,6.9083166,21.482382,22.178493,24.002104,0.72836936,163.56131,0.5883942,9.823018,0.98156923,-1.6893547,1,3,0
799,9388000303,336.9992371,-30.9672947,17.133114,17.117348,0.05747963,-19.997696,1.7794318,19.984715,20.951063,22.626163,0.4345533,45.186356,1.2089996,10.14175,0.9946629,-0.12531184,1,7,1
800,9388000324,337.4100647,-30.7473392,16.596872,16.571047,0.05682405,-20.532957,4.5148573,21.263102,21.930202,23.77804,0.42451316,22.658953,0.9194126,10.128887,1.0399643,-0.40710068,1,2,0
801,9388000332,337.4515381,-30.5187759,17.075775,16.844814,0.058510233,-20.259975,3.938661,20.332983,21.041357,22.855385,0.82900816,106.12821,1.07267,10.18321,1.0457337,0.31731993,1,2,0
802,9388000338,337.3796082,-30.3437595,16.3288,16.326872,0.05783864,-20.771309,3.6166008,20.620548,21.133215,23.160856,0.40313262,105.322655,0.8720322,10.215581,1.0575486,0.028927859,1,2,0
803,9388000343,337.460968,-30.524231,14.32387,14.356595,0.053973883,-22.744898,12.072426,21.03423,21.700499,23.549065,0.52672696,130.77939,0.7093916,10.800942,1.064327,-1.6342204,1,2,0
804,9388000360,336.5423889,-30.3564777,16.56481,16.579382,0.059794825,-20.52796,4.128868,21.09492,21.791178,23.614672,0.46343803,151.15228,0.9800606,10.171141,1.099911,0.8684338,1,2,0
805,9388000364,336.5085754,-30.4120998,15.858962,15.826014,0.057589576,-21.277878,10.228967,21.105345,21.486618,23.78968,0.8332611,90.17657,0.9850807,10.500171,1.1038117,-0.07807136,1,2,0
806,9388000373,336.846405,-30.1482296,17.8904,15.83954,0.05976738,-21.2679,2.6612325,21.576572,22.434301,24.156069,0.2824135,162.20317,1.0500898,10.543605,1.1198326,0.8566667,1,2,0
807,9388000380,337.3866272,-30.8507957,16.435982,16.40746,0.055511322,-20.706219,5.496961,21.24153,22.208572,23.883415,0.5380336,94.01471,1.2114067,10.430126,1.1332227,-0.97187716,1,2,0
808,9388000391,337.0742493,-30.1302242,15.270413,15.288412,0.055715933,-21.826052,5.0362453,19.864067,20.810642,22.493282,0.63735473,122.31556,1.2581949,10.918933,1.1482586,-0.8838009,1,2,0
809,9388000397,336.4564514,-30.4733868,15.8863125,15.947528,0.059355166,-21.17021,6.931499,21.403717,22.938711,24.49707,0.4193099,149.69214,1.2485876,10.633221,1.165803,0.6798874,1,2,0
810,9388000399,337.434845,-30.8149166,16.840681,16.815897,0.06000082,-20.300766,1.9333866,19.411427,20.116335,21.933033,0.6109889,164.51515,1.2211056,10.2737465,1.168108,0.9567466,1,2,0
811,9388000400,337.0000916,-31.0363712,17.124395,17.204832,0.055729013,-19.908741,5.9092517,20.974443,22.366846,23.94241,0.82435596,76.07714,1.2338659,10.139272,1.1696668,-0.8781713,1,2,0
812,9388000416,336.4805298,-30.3606853,16.456072,16.448046,0.059886757,-20.660166,5.0766735,21.952768,22.718681,24.492304,0.04964532,125.562485,0.9695892,10.206653,1.213677,0.90784895,1,2,0
813,9388000437,336.4130249,-30.6591434,14.879681,14.891692,0.051781468,-22.21985,5.8059163,19.207474,20.053343,21.781078,0.7750118,32.105167,1.259593,11.073134,1.2486154,-2.5803943,0,2,0
814,9388000471,336.3991699,-30.7065868,16.831015,16.726854,0.05834084,-20.387568,4.6960697,21.51455,22.806206,24.39747,0.34045357,57.68026,1.1350689,10.228122,1.3034929,0.24459732,1,2,0
815,9388000487,336.954895,-30.0523987,17.248917,17.27029,0.055680607,-19.841984,2.562632,20.877827,21.469604,23.392574,0.41563442,46.01073,1.1754684,10.063487,1.3265688,-0.89900637,1,2,0
816,9388000489,337.2184143,-31.0581875,15.251913,15.257901,0.05597704,-21.856375,7.296614,21.070303,22.49712,24.068048,0.18291178,179.28351,1.2180977,10.893019,1.3319179,-0.77143115,1,2,0
817,9388000490,337.2202454,-31.0581493,17.99251,16.801466,0.055924304,-20.306345,7.987216,22.293932,22.883287,24.80902,0.05938313,173.73233,0.9943199,10.0908165,1.3334067,-0.7941241,1,2,0
818,9388000496,336.9580994,-30.046627,16.814245,16.844378,0.055861074,-20.269981,3.5880344,21.018848,21.749605,23.547064,0.48747423,33.30236,1.2138176,10.251181,1.3409547,-0.8213344,1,2,0
819,9388000522,337.5975037,-30.6819973,17.296207,17.299538,0.057320297,-19.815985,1.075793,18.746109,19.97966,21.58168,0.4866401,150.01385,1.21451,10.067218,1.3800871,-0.19378267,1,2,0
820,9388000537,337.6124878,-30.5290394,16.427586,16.336761,0.058470562,-20.77931,5.1841946,20.931051,22.160915,23.763666,0.5708936,-7.5924683,1.2950802,10.54364,1.392102,0.30028984,1,2,0
821,9388000547,337.4577942,-30.2067051,17.383429,17.37057,0.053496785,-19.742247,1.8465319,19.458017,20.31179,22.035526,0.693058,82.5519,1.2672482,10.095577,1.4065326,-1.8399539,0,2,0
822,9388000566,336.3699646,-30.3662453,16.34442,16.363153,0.056177255,-20.745619,2.4467125,18.706266,20.015478,21.603756,0.77395654,149.0791,0.997322,10.262531,1.428372,-0.68528485,1,2,0
823,9388000571,337.0648804,-30.0154285,16.303183,16.276503,0.057921074,-20.818632,4.4041667,21.38744,22.032772,23.900366,0.09246319,36.686726,0.6626416,10.030642,1.4323566,0.06433585,1,2,0
824,9388000590,336.5194092,-30.1603279,16.25353,16.199842,0.05998447,-20.91776,5.406658,21.269224,22.56003,24.151443,0.36923996,131.50371,1.2021304,10.488776,1.4521402,0.94973916,1,2,0
825,9388000597,336.3281555,-30.4372044,16.671982,16.621271,0.058205355,-20.49593,1.7786642,19.826918,21.300192,22.865376,0.0002931055,150.27185,1.2028694,10.307098,1.4598238,0.1864233,1,2,0
826,9388000614,336.4302979,-30.9285774,19.68545,14.846418,0.056434233,-22.259426,0.49142066,19.866262,20.827282,22.504377,0.2574289,75.488014,1.9621516,11.755016,1.490069,-0.5747394,1,2,1
827,9388000639,336.5561218,-30.0963287,15.620511,15.607248,0.05746659,-21.508825,3.3824725,19.498262,21.06895,22.623741,0.47769874,6.4772005,1.2456675,10.771352,1.5240282,-0.1309161,1,2,0
828,9388000658,337.6795959,-30.5065479,17.972885,12.717856,0.05385952,-24.388855,4.9889708,21.88653,22.946493,24.59056,0.59800255,25.070187,0.7440596,11.452914,1.5437008,-1.6835272,1,2,0
829,9388000716,336.5015259,-31.0745964,15.249423,15.204651,0.056391694,-21.889153,5.239196,20.445366,21.042719,22.959423,0.35788321,146.77863,0.6503238,10.465079,1.634911,-0.5930368,1,2,0
830,9388000773,336.216095,-30.7168312,16.70262,16.686682,0.058830798,-20.428316,1.9839561,19.859205,21.226023,22.805258,0.24124661,75.47806,1.1615658,10.270209,1.6978313,0.45491102,1,2,0
831,9388000785,336.5074463,-31.1153526,16.785336,16.787136,0.0565494,-20.327646,2.8970492,20.015888,21.242113,22.84559,0.59862936,18.796925,1.2151622,10.276214,1.7082535,-0.525206,1,2,0
832,9388000807,336.4040527,-31.0476379,16.172205,16.096685,0.0582472,-21.020924,2.0912898,19.307446,20.402721,22.036802,0.37658754,68.04119,1.3211213,10.633996,1.7289779,0.20439184,1,2,0
833,9388000825,336.4755859,-31.1120949,16.513527,16.604916,0.05982719,-20.511824,3.4623244,20.584677,21.932867,23.514902,0.35126692,38.376125,1.119646,10.244561,1.7441818,0.88231045,1,2,0
834,9388000826,337.7590332,-30.7201405,18.151592,16.3542,0.05817897,-20.741932,nan,nan,nan,nan,nan,nan,0.7890397,10.129198,1.7443964,0.17509283,1,2,1
835,9388000827,336.3853149,-31.0412617,17.127354,17.077305,0.05929885,-20.040194,1.133778,18.775133,20.045555,21.64059,0.444727,40.15112,1.1953163,10.125667,1.7477072,0.65573114,1,2,0
836,9388000835,336.3967896,-31.0549736,16.120401,15.998857,0.05723609,-21.117834,1.8427618,18.597033,19.760067,21.377167,0.5041921,115.66655,1.3359863,10.685547,1.753229,-0.2299729,1,2,0
837,9388000841,336.3986206,-31.0594273,15.039768,14.617355,0.05795731,-22.499903,8.119712,21.131693,22.49081,24.07119,0.113675006,175.30379,1.3122187,11.200741,1.7581984,0.07989959,1,2,0
838,9388000843,337.6246033,-30.9917736,16.711847,16.679562,0.057522517,-20.436903,3.6519747,21.018963,22.551577,24.110184,0.20648955,162.99223,1.2369728,10.326023,1.7614844,-0.106884375,1,2,0
839,9388000903,336.2136841,-30.2777596,16.058727,16.017902,0.058115933,-21.099625,2.819293,19.442648,20.852846,22.42597,0.5234183,126.84624,1.3417892,10.68394,1.8311782,0.14802364,1,2,0
840,9388000914,336.3723145,-31.0837364,16.022106,16.04478,0.057283398,-21.071953,3.2287161,20.17047,21.680452,23.241472,0.20840394,95.56174,1.3009205,10.631817,1.8421034,-0.20964076,1,2,0
841,9388000918,337.8140564,-30.6976013,15.195742,15.179472,0.055059507,-21.93373,6.7812786,20.03457,21.051542,22.708973,0.70258904,5.9292946,1.2279454,10.942221,1.8516732,-1.1664236,1,2,0
842,9388000921,336.9178467,-29.8455009,15.488069,15.489806,0.05302719,-21.622845,2.842456,18.842115,20.115076,21.709654,0.54322,121.96256,1.2220896,10.7903,1.854688,-2.0425422,0,2,0
843,9388000949,336.4735413,-31.1833477,15.310694,15.414128,0.058570467,-21.702269,6.372516,21.092472,22.584084,24.147148,0.00010089077,92.19079,1.1679955,10.769343,1.8907955,0.3431765,1,2,0
844,9388000973,336.4985046,-29.9403419,15.728283,15.747693,0.057954885,-21.368938,3.4874847,19.90164,21.462532,23.018276,0.27030984,19.41325,1.2172747,10.680252,1.920709,0.078857966,1,2,0
845,9388000993,336.4317017,-31.1809769,16.799963,16.803698,0.056853518,-20.311504,3.108859,20.143246,21.146297,22.808367,0.62542427,11.621714,1.2079563,10.258426,1.9401954,-0.39443108,1,2,0
846,9388001003,336.1317444,-30.3336372,16.185751,15.568795,0.05730727,-21.54619,1.9570101,20.221972,20.855652,22.734432,0.55762696,44.14572,0.2373352,10.026581,1.946116,-0.19938137,1,2,1
847,9388001005,336.2929077,-31.0698338,14.710728,14.711106,0.057671987,-22.397709,11.802298,21.302137,22.66756,24.247,0.40467337,74.381195,1.046134,10.979482,1.9465333,-0.04266463,1,2,0
848,9388001017,336.1921997,-30.9518795,15.165936,15.18822,0.058928013,-21.929937,12.849132,21.284939,22.560625,24.15471,0.7043734,105.048706,1.3063173,10.98367,1.9579272,0.49662894,1,2,0
849,9008500001,10.4602114396463,-9.30318352091331,18.311832,13.235982,0.05538463,-23.762243,21.041311,21.322361,22.194613,23.909332,0.24938725,145.80807,1.2998418,11.73324,0.0,0.14900017,1,7,0
850,9008500002,10.4601582692453,-9.30364509318335,19.049625,13.236085,0.05538463,-23.76214,21.361086,21.339363,22.220806,23.931208,0.25148314,145.64214,1.2998447,11.733201,0.0007378297,0.14900017,1,7,0
851,9008500004,10.456779119272,-9.2953036441189,14.436473,15.730292,0.050102174,-21.263493,44.093357,25.201817,26.886974,28.431923,0.23541267,225.52527,1.2141476,10.639072,0.013623019,-1.3523643,1,7,0
852,9008500007,10.4509525837683,-9.28421645589635,15.367635,15.118814,0.05296855,-21.877182,3.103812,19.315823,20.561842,22.161436,0.29508016,255.12617,1.2553253,10.939993,0.033438817,-0.53675973,1,7,0
853,9008500018,10.4898030298337,-9.28199628840183,17.260296,17.240927,0.057177767,-19.757118,0.930207,18.843412,20.182903,21.766287,0.20064019,153.2526,1.1877613,10.028619,0.05730406,0.6569353,1,7,0
854,9008500020,10.4221174966649,-9.31587249604061,16.205622,15.442443,0.04770943,-21.548409,5.972856,21.230108,22.480024,24.078875,0.09054717,142.33698,1.3049784,10.89495,0.063017145,-2.034892,1,7,0
855,9008500022,10.4366799954873,-9.33816317963635,16.882706,16.887665,0.046343207,-20.102259,1.6411687,19.86181,21.249514,22.825735,0.025009587,74.053665,1.1462822,10.140078,0.06668506,-2.4252965,1,7,0
856,9008500024,10.4172392524443,-9.30426745407099,15.70752,15.65803,0.056014862,-21.341162,2.9372146,19.53479,20.90403,22.482908,0.3295579,221.40587,1.3033934,10.753547,0.06737665,0.32762235,1,7,0
857,9008500034,10.4701910086027,-9.35839301030114,16.817778,16.816359,0.061140932,-20.1859,1.9633735,19.538282,20.80274,22.398869,0.5012325,206.11385,1.2078857,10.199323,0.08907213,1.7764977,1,7,0
858,9008500042,10.4008963073197,-9.32508429188939,16.312153,16.261543,0.05451584,-20.736303,1.7948344,19.392773,20.710413,22.297297,0.09365919,230.98563,1.3119345,10.522638,0.09926203,-0.09740933,1,7,0
859,9008500043,10.4269723201751,-9.35717906573432,17.957108,17.780148,0.04908104,-19.207333,1.8351475,20.830374,21.683937,23.407778,0.27305079,86.07144,0.9587307,9.63168,0.10034299,-1.6434541,1,3,0
860,9008500059,10.394658653985,-9.35004750330196,15.959802,15.909942,0.057958335,-21.090816,3.8551602,20.546385,22.171244,23.721094,0.07975418,189.47629,1.2645597,10.612209,0.1268697,0.87777334,1,7,0
861,9008500062,10.3830303738387,-9.33398371608278,15.426273,15.434363,0.046061862,-21.55389,4.315786,19.849512,20.651968,22.40331,0.5581574,93.16112,1.0346918,10.627398,0.13048525,-2.5057545,1,8,0
862,9008500064,10.4847735629504,-9.38239037931209,17.335201,17.197182,0.059343014,-19.801918,1.4964529,19.933628,21.802141,23.335337,0.000152802,120.39932,1.1582489,10.01447,0.13156033,1.2691236,1,7,0
863,9008500067,10.4449727227559,-9.38691332035567,15.956871,15.940451,0.059015535,-21.061174,3.3309271,19.534887,20.680885,22.302006,0.61613667,219.33484,1.2835197,10.620266,0.13511407,1.1766151,1,7,0
864,9008500068,10.3956156739468,-9.36066023636977,17.072,16.90894,0.05697498,-20.089985,2.0018082,20.316736,21.571623,23.169533,0.10291277,174.0629,1.2244703,10.189114,0.13631974,0.5995362,1,7,8
865,9008500069,10.395380811494,-9.36403854985805,15.159124,15.111054,0.04748951,-21.880186,4.0651035,19.432478,20.767944,22.35196,0.48267788,264.26233,1.2051201,10.901254,0.14023584,-2.097702,1,7,0
866,9008500070,10.388634237302,-9.24904563116976,15.870532,15.841162,0.058666002,-21.159697,3.3418436,19.470547,20.703878,22.305943,0.5894528,172.70447,1.2457361,10.627803,0.14135842,1.077845,1,7,0
867,9008500074,10.376239595784,-9.26274070051165,14.486799,14.43703,0.04488264,-22.54045,8.974388,20.812368,21.775612,23.451872,0.36644974,181.06596,0.6337901,10.726944,0.14646232,-2.843215,1,8,0
868,9008500077,10.5541064743967,-9.29742097468969,15.773389,15.546458,0.066114955,-21.459278,4.590606,20.685057,22.19196,23.753317,0.034845762,237.24767,1.2653217,10.764045,0.14745538,3.1756434,0,7,0
869,9008500080,10.5307068973571,-9.23846719308626,17.11494,17.116539,0.05563253,-19.881706,3.11499,20.797783,22.012527,23.618338,0.5057702,235.83487,1.2105675,10.086249,0.15091862,0.2192742,1,7,0
870,9008500082,10.4049453382274,-9.22099311100663,16.45238,16.38682,0.058694754,-20.613266,4.3784127,21.090752,22.55896,24.124743,0.29450908,91.44705,1.1852112,10.354014,0.15667367,1.0859708,1,7,0
871,9008500083,10.3769654407501,-9.35906216053447,16.70187,16.65435,0.054470547,-20.342226,2.7884705,19.629368,20.975101,22.557516,0.67749876,225.75414,1.2011852,10.275592,0.15779403,-0.110260814,1,7,0
872,9008500084,10.3943420481587,-9.37869940308599,17.973303,17.963121,0.059374407,-19.029783,2.6126423,20.923388,21.704786,23.468676,0.672027,166.06245,0.9761371,9.554407,0.1582488,1.2779902,1,3,0
873,9008500089,10.3767974300376,-9.23519897770353,15.252736,15.117376,0.054810703,-21.880756,3.6687543,18.799835,20.199463,21.774025,0.64524287,185.07973,1.3206567,10.987204,0.16957726,-0.013756076,1,7,0
874,9008500091,10.5495279094128,-9.36774135707344,16.23115,16.05875,0.052141238,-20.93538,5.6602573,21.209517,22.921688,24.464624,0.29358706,197.98088,1.2984962,10.635392,0.1735171,-0.77193815,1,7,1
875,9008500093,10.5022545865853,-9.20073321589394,16.93248,16.8666,0.05969162,-20.131664,2.8066816,20.341095,21.823322,23.38746,0.45194325,152.75255,1.1188812,10.112042,0.17556085,1.3675683,1,7,0
876,9008500096,10.3701016116481,-9.23295198285023,15.342994,15.066584,0.046795055,-21.923738,5.947524,20.56707,22.008698,23.577732,0.18225464,134.07072,1.181571,10.90576,0.17998616,-2.2961235,1,7,0
877,9008500099,10.5559438085483,-9.37134946951966,17.954865,17.461065,0.056072123,-19.53583,6.257895,22.542055,24.341553,25.878681,0.4398468,95.132286,1.4597397,10.246384,0.18501945,0.34384623,1,7,0
878,9008500100,10.3663532531904,-9.22976079749181,15.840938,16.418459,0.046825085,-20.56901,3.3399608,19.798994,21.081083,22.674026,0.7091771,101.00491,1.016304,10.229788,0.18773948,-2.2875407,1,8,8
879,9008500103,10.4142949157241,-9.41457318807378,16.205421,16.23662,0.060075134,-20.764448,8.655777,22.386972,23.96937,25.523046,0.088399224,219.64896,1.2644577,10.499727,0.1909923,1.4758334,1,7,0
880,9008500105,10.3406016415034,-9.32861822085751,17.030842,17.036942,0.054352883,-19.959494,1.1030023,18.290813,19.62977,21.213238,0.62705964,98.39721,1.1852646,10.105977,0.19177233,-0.14364997,1,7,0
881,9008500107,10.3628671170926,-9.22846585390328,16.071182,15.670021,0.04728918,-21.31467,2.64871,19.715788,20.603874,22.311218,0.21555796,192.58138,0.9051666,10.439729,0.19330809,-2.1549268,1,8,0
882,9008500110,10.5781644749178,-9.25791152429374,15.633891,15.578901,0.055697262,-21.419098,4.8129697,20.416988,21.95,23.508566,0.33443272,125.96088,1.250124,10.750234,0.19838007,0.2376209,1,7,0
